Airfoil Re104000 converted from OpenFOAM
Generated by migration script
   1        Number of airfoil tables
   0.0      Table ID
   0.0      Stall angle
   0.0      Unused
   0.0      Unused
   0.0      Unused
   0.0      Zero Cn angle
   0.0      Cn slope
   0.0      Cn pos stall
   0.0      Cn neg stall
   0.0      Min Cd ang
   0.0      Min Cd val
-180.000   0.0000   0.0000   0.0000
-175.000   0.1736   0.0076   0.0000
-170.000   0.3420   0.0301   0.0000
-165.000   0.5000   0.0670   0.0000
-160.000   0.6428   0.1170   0.0000
-155.000   0.7660   0.1786   0.0000
-150.000   0.8660   0.2500   0.0000
-145.000   0.9397   0.3290   0.0000
-140.000   0.9848   0.4132   0.0000
-135.000   1.0000   0.5000   0.0000
-130.000   0.9848   0.5868   0.0000
-125.000   0.9397   0.6710   0.0000
-120.000   0.8660   0.7500   0.0000
-115.000   0.7660   0.8214   0.0000
-110.000   0.6428   0.8830   0.0000
-105.000   0.5000   0.9330   0.0000
-100.000   0.3420   0.9698   0.0000
 -95.000   0.1736   0.9924   0.0000
 -90.000   0.0000   1.0000   0.0000
 -85.000  -0.1736   0.9924   0.0000
 -80.000  -0.3420   0.9698   0.0000
 -75.000  -0.5000   0.9330   0.0000
 -70.000  -0.6428   0.8830   0.0000
 -65.000  -0.7660   0.8214   0.0000
 -60.000  -0.8660   0.7500   0.0000
 -55.000  -0.9397   0.6710   0.0000
 -50.000  -0.9848   0.5868   0.0000
 -45.000  -1.0000   0.5000   0.0000
 -40.000  -0.9848   0.4132   0.0000
 -35.000  -0.9397   0.3290   0.0000
 -30.000  -0.8660   0.2500   0.0000
 -25.000  -0.7660   0.1786   0.0000
 -20.000  -0.6428   0.1170   0.0000
 -15.000  -0.5000   0.0670   0.0000
 -10.000  -0.3735   0.1182   0.0000
  -9.000  -0.3539   0.1071   0.0000
  -8.000  -0.3943   0.0978   0.0000
  -7.000  -0.4865   0.0906   0.0000
  -6.000  -0.4100   0.0601   0.0000
  -5.000  -0.2217   0.0367   0.0000
  -4.000  -0.0657   0.0270   0.0000
  -3.000   0.0446   0.0286   0.0000
  -2.000   0.1374   0.0306   0.0000
  -1.000   0.3032   0.0287   0.0000
   0.000   0.4719   0.0255   0.0000
   1.000   0.5853   0.0257   0.0000
   2.000   0.7506   0.0248   0.0000
   3.000   0.8304   0.0273   0.0000
   4.000   0.9592   0.0276   0.0000
   5.000   1.0705   0.0280   0.0000
   6.000   1.1839   0.0275   0.0000
   7.000   1.3130   0.0251   0.0000
   8.000   1.3862   0.0232   0.0000
   9.000   1.3900   0.0264   0.0000
  10.000   1.3621   0.0359   0.0000
  11.000   1.3683   0.0456   0.0000
  12.000   1.4078   0.0571   0.0000
  14.000   1.3473   0.0925   0.0000
  15.000   1.2682   0.1172   0.0000
  16.000   1.1321   0.1739   0.0000
  17.000   1.0924   0.2181   0.0000
  19.000   1.0794   0.2848   0.0000
  20.000   1.0781   0.3082   0.0000
  25.000   0.7660   0.1786   0.0000
  30.000   0.8660   0.2500   0.0000
  35.000   0.9397   0.3290   0.0000
  40.000   0.9848   0.4132   0.0000
  45.000   1.0000   0.5000   0.0000
  50.000   0.9848   0.5868   0.0000
  55.000   0.9397   0.6710   0.0000
  60.000   0.8660   0.7500   0.0000
  65.000   0.7660   0.8214   0.0000
  70.000   0.6428   0.8830   0.0000
  75.000   0.5000   0.9330   0.0000
  80.000   0.3420   0.9698   0.0000
  85.000   0.1736   0.9924   0.0000
  90.000   0.0000   1.0000   0.0000
  95.000  -0.1736   0.9924   0.0000
 100.000  -0.3420   0.9698   0.0000
 105.000  -0.5000   0.9330   0.0000
 110.000  -0.6428   0.8830   0.0000
 115.000  -0.7660   0.8214   0.0000
 120.000  -0.8660   0.7500   0.0000
 125.000  -0.9397   0.6710   0.0000
 130.000  -0.9848   0.5868   0.0000
 135.000  -1.0000   0.5000   0.0000
 140.000  -0.9848   0.4132   0.0000
 145.000  -0.9397   0.3290   0.0000
 150.000  -0.8660   0.2500   0.0000
 155.000  -0.7660   0.1786   0.0000
 160.000  -0.6428   0.1170   0.0000
 165.000  -0.5000   0.0670   0.0000
 170.000  -0.3420   0.0301   0.0000
 175.000  -0.1736   0.0076   0.0000
 180.000   0.0000   0.0000   0.0000
