Airfoil Re65000 converted from OpenFOAM
Generated by migration script
   1        Number of airfoil tables
   0.0      Table ID
   0.0      Stall angle
   0.0      Unused
   0.0      Unused
   0.0      Unused
   0.0      Zero Cn angle
   0.0      Cn slope
   0.0      Cn pos stall
   0.0      Cn neg stall
   0.0      Min Cd ang
   0.0      Min Cd val
-180.000   0.0000   0.0000   0.0000
-175.000   0.1736   0.0076   0.0000
-170.000   0.3420   0.0301   0.0000
-165.000   0.5000   0.0670   0.0000
-160.000   0.6428   0.1170   0.0000
-155.000   0.7660   0.1786   0.0000
-150.000   0.8660   0.2500   0.0000
-145.000   0.9397   0.3290   0.0000
-140.000   0.9848   0.4132   0.0000
-135.000   1.0000   0.5000   0.0000
-130.000   0.9848   0.5868   0.0000
-125.000   0.9397   0.6710   0.0000
-120.000   0.8660   0.7500   0.0000
-115.000   0.7660   0.8214   0.0000
-110.000   0.6428   0.8830   0.0000
-105.000   0.5000   0.9330   0.0000
-100.000   0.3420   0.9698   0.0000
 -95.000   0.1736   0.9924   0.0000
 -90.000   0.0000   1.0000   0.0000
 -85.000  -0.1736   0.9924   0.0000
 -80.000  -0.3420   0.9698   0.0000
 -75.000  -0.5000   0.9330   0.0000
 -70.000  -0.6428   0.8830   0.0000
 -65.000  -0.7660   0.8214   0.0000
 -60.000  -0.8660   0.7500   0.0000
 -55.000  -0.9397   0.6710   0.0000
 -50.000  -0.9848   0.5868   0.0000
 -45.000  -1.0000   0.5000   0.0000
 -40.000  -0.9848   0.4132   0.0000
 -35.000  -0.9397   0.3290   0.0000
 -30.000  -0.8660   0.2500   0.0000
 -25.000  -0.7660   0.1786   0.0000
 -20.000  -0.6428   0.1170   0.0000
 -15.000  -0.5000   0.0670   0.0000
 -10.000  -0.3528   0.1242   0.0000
  -9.000  -0.3766   0.1196   0.0000
  -8.000  -0.4028   0.1122   0.0000
  -7.000  -0.3501   0.0987   0.0000
  -4.000  -0.2247   0.0362   0.0000
  -3.000  -0.0937   0.0342   0.0000
  -2.000  -0.0721   0.0414   0.0000
  -1.000   0.0248   0.0414   0.0000
   0.000   0.1409   0.0417   0.0000
   1.000   0.2694   0.0435   0.0000
   2.000   0.4073   0.0449   0.0000
   3.000   0.4797   0.0484   0.0000
   4.000   0.6436   0.0509   0.0000
   5.000   0.6951   0.0555   0.0000
   6.000   0.7934   0.0592   0.0000
   8.000   1.2693   0.0398   0.0000
   9.000   1.3745   0.0320   0.0000
  10.000   1.3437   0.0401   0.0000
  11.000   1.3785   0.0507   0.0000
  12.000   1.4327   0.0649   0.0000
  13.000   1.3768   0.0828   0.0000
  14.000   1.2823   0.1067   0.0000
  15.000   1.0973   0.1668   0.0000
  16.000   1.0760   0.2220   0.0000
  17.000   1.0508   0.2436   0.0000
  18.000   1.0674   0.2660   0.0000
  19.000   1.0757   0.2855   0.0000
  20.000   1.0832   0.3176   0.0000
  25.000   0.7660   0.1786   0.0000
  30.000   0.8660   0.2500   0.0000
  35.000   0.9397   0.3290   0.0000
  40.000   0.9848   0.4132   0.0000
  45.000   1.0000   0.5000   0.0000
  50.000   0.9848   0.5868   0.0000
  55.000   0.9397   0.6710   0.0000
  60.000   0.8660   0.7500   0.0000
  65.000   0.7660   0.8214   0.0000
  70.000   0.6428   0.8830   0.0000
  75.000   0.5000   0.9330   0.0000
  80.000   0.3420   0.9698   0.0000
  85.000   0.1736   0.9924   0.0000
  90.000   0.0000   1.0000   0.0000
  95.000  -0.1736   0.9924   0.0000
 100.000  -0.3420   0.9698   0.0000
 105.000  -0.5000   0.9330   0.0000
 110.000  -0.6428   0.8830   0.0000
 115.000  -0.7660   0.8214   0.0000
 120.000  -0.8660   0.7500   0.0000
 125.000  -0.9397   0.6710   0.0000
 130.000  -0.9848   0.5868   0.0000
 135.000  -1.0000   0.5000   0.0000
 140.000  -0.9848   0.4132   0.0000
 145.000  -0.9397   0.3290   0.0000
 150.000  -0.8660   0.2500   0.0000
 155.000  -0.7660   0.1786   0.0000
 160.000  -0.6428   0.1170   0.0000
 165.000  -0.5000   0.0670   0.0000
 170.000  -0.3420   0.0301   0.0000
 175.000  -0.1736   0.0076   0.0000
 180.000   0.0000   0.0000   0.0000
