Airfoil Re102000 converted from OpenFOAM
Generated by migration script
   1        Number of airfoil tables
   0.0      Table ID
   0.0      Stall angle
   0.0      Unused
   0.0      Unused
   0.0      Unused
   0.0      Zero Cn angle
   0.0      Cn slope
   0.0      Cn pos stall
   0.0      Cn neg stall
   0.0      Min Cd ang
   0.0      Min Cd val
-180.000   0.0000   0.0000   0.0000
-175.000   0.1736   0.0076   0.0000
-170.000   0.3420   0.0301   0.0000
-165.000   0.5000   0.0670   0.0000
-160.000   0.6428   0.1170   0.0000
-155.000   0.7660   0.1786   0.0000
-150.000   0.8660   0.2500   0.0000
-145.000   0.9397   0.3290   0.0000
-140.000   0.9848   0.4132   0.0000
-135.000   1.0000   0.5000   0.0000
-130.000   0.9848   0.5868   0.0000
-125.000   0.9397   0.6710   0.0000
-120.000   0.8660   0.7500   0.0000
-115.000   0.7660   0.8214   0.0000
-110.000   0.6428   0.8830   0.0000
-105.000   0.5000   0.9330   0.0000
-100.000   0.3420   0.9698   0.0000
 -95.000   0.1736   0.9924   0.0000
 -90.000   0.0000   1.0000   0.0000
 -85.000  -0.1736   0.9924   0.0000
 -80.000  -0.3420   0.9698   0.0000
 -75.000  -0.5000   0.9330   0.0000
 -70.000  -0.6428   0.8830   0.0000
 -65.000  -0.7660   0.8214   0.0000
 -60.000  -0.8660   0.7500   0.0000
 -55.000  -0.9397   0.6710   0.0000
 -50.000  -0.9848   0.5868   0.0000
 -45.000  -1.0000   0.5000   0.0000
 -40.000  -0.9848   0.4132   0.0000
 -35.000  -0.9397   0.3290   0.0000
 -30.000  -0.8660   0.2500   0.0000
 -25.000  -0.7660   0.1786   0.0000
 -20.000  -0.6428   0.1170   0.0000
 -15.000  -0.5000   0.0670   0.0000
 -10.000  -0.3633   0.1179   0.0000
  -9.000  -0.3525   0.1075   0.0000
  -8.000  -0.4088   0.0998   0.0000
  -7.000  -0.4923   0.0915   0.0000
  -5.000  -0.2275   0.0371   0.0000
  -4.000  -0.0712   0.0274   0.0000
  -3.000   0.0377   0.0290   0.0000
  -2.000   0.1303   0.0312   0.0000
   0.000   0.4568   0.0261   0.0000
   1.000   0.5712   0.0265   0.0000
   2.000   0.7389   0.0254   0.0000
   3.000   0.8173   0.0282   0.0000
   4.000   0.9565   0.0280   0.0000
   5.000   1.0547   0.0291   0.0000
   6.000   1.1706   0.0285   0.0000
   7.000   1.3043   0.0257   0.0000
   8.000   1.3818   0.0235   0.0000
   9.000   1.3898   0.0265   0.0000
  10.000   1.3621   0.0360   0.0000
  11.000   1.3685   0.0458   0.0000
  12.000   1.4099   0.0576   0.0000
  13.000   1.4041   0.0695   0.0000
  14.000   1.3441   0.0937   0.0000
  16.000   1.1957   0.1494   0.0000
  17.000   1.0926   0.2177   0.0000
  18.000   1.0937   0.2641   0.0000
  19.000   1.0854   0.2862   0.0000
  20.000   1.0754   0.3088   0.0000
  25.000   0.7660   0.1786   0.0000
  30.000   0.8660   0.2500   0.0000
  35.000   0.9397   0.3290   0.0000
  40.000   0.9848   0.4132   0.0000
  45.000   1.0000   0.5000   0.0000
  50.000   0.9848   0.5868   0.0000
  55.000   0.9397   0.6710   0.0000
  60.000   0.8660   0.7500   0.0000
  65.000   0.7660   0.8214   0.0000
  70.000   0.6428   0.8830   0.0000
  75.000   0.5000   0.9330   0.0000
  80.000   0.3420   0.9698   0.0000
  85.000   0.1736   0.9924   0.0000
  90.000   0.0000   1.0000   0.0000
  95.000  -0.1736   0.9924   0.0000
 100.000  -0.3420   0.9698   0.0000
 105.000  -0.5000   0.9330   0.0000
 110.000  -0.6428   0.8830   0.0000
 115.000  -0.7660   0.8214   0.0000
 120.000  -0.8660   0.7500   0.0000
 125.000  -0.9397   0.6710   0.0000
 130.000  -0.9848   0.5868   0.0000
 135.000  -1.0000   0.5000   0.0000
 140.000  -0.9848   0.4132   0.0000
 145.000  -0.9397   0.3290   0.0000
 150.000  -0.8660   0.2500   0.0000
 155.000  -0.7660   0.1786   0.0000
 160.000  -0.6428   0.1170   0.0000
 165.000  -0.5000   0.0670   0.0000
 170.000  -0.3420   0.0301   0.0000
 175.000  -0.1736   0.0076   0.0000
 180.000   0.0000   0.0000   0.0000
